sample_id,collection_date,dilution,name,site_name,sewershed_pop,Influenza_A_num_wells,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,Influenza_A_gc_g_dry_weight_pmmov,Influenza_A_gc_g_dry_weight_pmmov_lci,Influenza_A_gc_g_dry_weight_pmmov_uci,Influenza_A_gc_g_dry_weight_trimmed5,Influenza_A_gc_g_dry_weight_trimmed5_pmmov
"SAC900320","2021-02-13",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900300","2021-02-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900311","2021-02-15",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900315","2021-02-16",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900328","2021-02-17",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900324","2021-02-18",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900295","2021-02-19",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900309","2021-02-20",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900322","2021-02-21",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900316","2021-02-22",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900330","2021-02-23",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900329","2021-02-24",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900326","2021-02-25",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900314","2021-02-26",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900333","2021-02-27",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900338","2021-02-28",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900313","2021-03-01",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900293","2021-03-02",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900298","2021-03-03",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900291","2021-03-04",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900304","2021-03-05",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900290","2021-03-06",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900285","2021-03-07",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900306","2021-03-08",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900307","2021-03-09",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900308","2021-03-10",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900299","2021-03-11",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900284","2021-03-12",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900272","2021-03-13",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900275","2021-03-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900277","2021-03-15",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900271","2021-03-16",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900068","2021-03-17",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900078","2021-03-18",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900061","2021-03-19",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900278","2021-03-20",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900070","2021-03-21",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900274","2021-03-22",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900065","2021-03-23",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900071","2021-03-24",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900082","2021-03-25",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900079","2021-03-26",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900083","2021-03-27",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900073","2021-03-28",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900066","2021-03-29",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900094","2021-03-30",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900090","2021-03-31",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900099","2021-04-01",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900080","2021-04-02",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900087","2021-04-03",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900111","2021-04-04",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900084","2021-04-05",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900093","2021-04-06",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900095","2021-04-07",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900098","2021-04-08",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900109","2021-04-09",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900267","2021-04-10",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900280","2021-04-11",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900243","2021-04-12",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900223","2021-04-13",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900217","2021-04-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900232","2021-04-15",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900245","2021-04-16",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900253","2021-04-17",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900224","2021-04-18",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900221","2021-04-19",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900226","2021-04-20",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC200164","2021-04-21",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900241","2021-04-22",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900252","2021-04-23",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900238","2021-04-24",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900250","2021-04-25",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900256","2021-04-26",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900264","2021-04-27",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900242","2021-04-28",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900097","2021-04-29",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900248","2021-04-30",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900229","2021-05-01",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900230","2021-05-02",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900261","2021-05-03",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900263","2021-05-04",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900265","2021-05-05",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900258","2021-05-06",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900144","2021-05-07",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900130","2021-05-08",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900121","2021-05-09",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900145","2021-05-10",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900113","2021-05-11",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900129","2021-05-12",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900120","2021-05-13",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900122","2021-05-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900137","2021-05-15",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900118","2021-05-16",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900148","2021-05-17",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900266","2021-05-18",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900112","2021-05-19",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900140","2021-05-20",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900133","2021-05-21",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900127","2021-05-22",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900131","2021-05-23",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900160","2021-05-24",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900100","2021-05-26",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900114","2021-05-27",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900124","2021-05-28",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900117","2021-05-29",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900154","2021-05-30",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900115","2021-05-31",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900159","2021-06-01",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900156","2021-06-02",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900147","2021-06-03",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900152","2021-06-04",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900204","2021-06-05",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900205","2021-06-06",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900201","2021-06-07",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900206","2021-06-08",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900202","2021-06-09",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900212","2021-06-10",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900203","2021-06-11",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900200","2021-06-12",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900196","2021-06-13",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900190","2021-06-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900190-20210614","2021-06-14",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900192","2021-06-15",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900191","2021-06-16",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900175","2021-06-17",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900188","2021-06-18",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900164","2021-06-19",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900185","2021-06-20",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900174","2021-06-21",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900198","2021-06-22",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
"SAC900181","2021-06-23",1,"Sacramento, CA","Sacramento Regional Wastewater Treatment Plant",1480000,"","","","","","","","",""
